BCUT2D_LOGPLOW,Chi2n,SlogP_VSA2,BCUT2D_CHGHI,BalabanJ,MolLogP,MinPartialCharge,BCUT2D_MRHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRLOW,MaxPartialCharge,MaxAbsEStateIndex,FpDensityMorgan2,BCUT2D_MWLOW,SMR_VSA3,VSA_EState3,MinAbsEStateIndex,VSA_EState7,VSA_EState5,VSA_EState8,FractionCSP3,MinEStateIndex,BCUT2D_MWHI,VSA_EState4,qed,PEOE_VSA7,Kappa3,VSA_EState6,SMR_VSA7,EState_VSA3,PEOE_VSA6,PEOE_VSA8,EState_VSA5,EState_VSA9,EState_VSA2,PEOE_VSA9,EState_VSA4,VSA_EState1,VSA_EState9,EState_VSA7,EState_VSA8,SMR_VSA6,SlogP_VSA3,SMR_VSA10,PEOE_VSA10,EState_VSA6,SMR_VSA4,PEOE_VSA11,fr_Al_OH,PEOE_VSA3,SMR_VSA9,VSA_EState10,SlogP_VSA10,NumSaturatedRings,PEOE_VSA14,SlogP_VSA12,SlogP_VSA11,fr_Ar_N,fr_pyridine,PEOE_VSA5,PEOE_VSA13,PEOE_VSA4,fr_bicyclic,fr_NH0,fr_halogen,fr_phenol_noOrthoHbond,fr_COO2,fr_unbrch_alkane,fr_aniline,fr_Ndealkylation1,SlogP_VSA7,fr_allylic_oxid,fr_ester,fr_Ndealkylation2,fr_guanido,fr_imidazole,fr_ArN,NumSaturatedCarbocycles,fr_Ar_NH,fr_oxime,Target
-2.236079826,3.51570626,33.96602482,2.187476899,3.240796787,0.25788,-0.474081988,6.420630201,-2.105877317,2.315543701,-0.147188885,0.394239938,11.07215204,1.380952381,10.14977326,0,29.26695757,0.082613379,0,-6.403611426,0,0,-1.787454701,35.49569196,-0.603344041,0.57019566,12.13273414,3.9194373,3.821916415,22.71881894,0,11.60093989,0,0,27.07588623,21.96085735,28.03007867,12.13273414,0,0,10.63357721,0,10.63357721,19.17814874,46.72868247,0,6.069221313,0,0,0,9.589074368,6.069221313,5.810544848,11.37477255,0,23.75297003,11.60093989,0,0,0,0,0,5.261891555,0,1,1,0,2,0,2,0,5.022633314,0,0,0,0,0,0,0,0,0,0
-2.092207323,7.021935368,31.70274353,2.14244197,1.93837207,4.7444,-0.477864156,7.094803824,-2.115772311,2.197218373,-0.132167539,0.335178593,11.83092411,1.933333333,10.10115351,9.551078169,20.72568968,0.235942749,6.577330377,-1.014390844,2.610079441,0.260869565,-0.961930474,32.13347409,2.207949436,0.458535897,41.6394572,5.448126279,10.5575235,81.07059595,18.53868256,31.54366003,29.83665138,11.33678588,5.106527395,5.563451492,17.45422306,41.22139605,2.016662415,0,22.07989656,11.90771572,0,24.18093684,29.35141656,5.824404498,36.53833195,0,0,0,14.57305289,0,1.531440968,0,0,11.93861058,11.33678588,0,2,0,11.33678588,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.403917243,6.426830399,23.45756743,2.320970847,2.099929247,4.68,-0.476165913,6.302898975,-2.250673413,2.218804482,-0.162778764,0.349641539,12.42562086,1.4,10.03214698,0,0.579456527,0.109542249,-0.213196015,-0.065857602,6.852452755,0.3,-1.119072699,35.49569161,-0.039308884,0.554061892,76.22588535,5.068964928,13.35897685,64.68047284,21.89904813,11.60093989,16.1495363,0,21.0746658,11.88721133,6.103966388,0,10.90519967,0,0,0,0,9.531400138,23.35349012,5.749511833,76.22588535,0,11.38429576,0,4.794537184,5.749511833,5.835982981,0,0,5.969305288,11.60093989,5.749511833,0,0,0,0,0,0,0,1,0,0,0,0,0,5.022633314,0,1,0,0,0,0,0,0,0,0
-2.248806958,5.841075774,27.98718996,2.308333052,1.469212241,3.1596,-0.493193237,8.149274484,-2.085406043,2.234527192,-0.118470145,0.285945687,11.58895446,1.88,10.09727705,10.30076712,1.69889873,0.211186929,4.194767396,0.574490168,2.672958668,0.315789474,-0.336634088,32.1667287,3.254947897,0.82525391,42.16764743,4.823773952,11.77881963,59.41587696,13.02770359,36.88472335,18.31159319,5.563451492,4.736862954,16.39632947,11.85681999,41.61041952,5.751052663,0,36.52867891,23.29087139,6.606881965,24.05700205,22.90827639,5.749511833,0,0,0,0,0,5.749511833,1.048949613,4.794537184,1,0,11.76188495,5.749511833,1,1,0,5.239211713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.903167645,2.000228454,10.02983844,2.061016476,3.151549668,0.8826,-0.505787097,5.567509929,-1.955381963,2.236206208,-0.384390131,0.271261955,10.13281557,2.181818182,10.24982712,0,19.01070295,0.013148148,0,-0.142962963,0,0,-0.573611111,16.62825116,5.092407407,0.271724732,6.066367068,1.372850613,3.480648148,28.31341947,0,0,12.13273414,12.13273414,10.84019487,17.12428438,10.61069732,6.066367068,0,0,0,0,5.733667477,0,11.37477255,5.749511833,0,0,0,0,0,5.749511833,0,11.37477255,0,0,0,5.749511833,0,0,0,5.687386275,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-2.351572905,5.07023965,22.27304589,2.400673494,2.497506625,2.7346,-0.298387099,6.255011652,-2.180100499,2.340955362,-0.38486947,0.41616111,12.62708693,1.739130435,9.809862565,0,10.96734993,0.01728277,-4.562971819,-4.124812059,0,0.357142857,-4.816651786,19.41318114,-3.032735471,0.367690094,18.55355576,3.274946416,1.376468254,39.44032246,12.13273414,0,18.90801031,0,0,25.32883194,16.05021403,0,37.8812608,0,0,0,0,15.76537289,23.03712111,5.917906046,0,5.917906046,17.34973484,0,0,0,0,18.85863142,1,6.176298517,0,0,0,0,0,5.687386275,13.17124514,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.35022057,5.796320611,28.70539291,2.334923598,2.053850223,2.8499,-0.504244007,5.817771461,-2.394072223,2.492938096,0.227669261,0.165212259,10.26032195,1.95,9.767349751,4.899909731,20.05911958,0.016274565,1.939256897,-0.021718868,1.069959373,0.294117647,-0.037993433,16.30343418,5.70781746,0.721339458,48.20948826,1.44,10.19563752,47.02218982,6.041840829,24.26546827,18.15004873,11.12690298,0,11.49902367,0,36.07675413,0,2.162350561,6.066367068,30.14668292,13.59242839,12.84164325,0,0,6.066367068,0,11.49902367,0,0,22.62592665,0,0,0,0,0,11.49902367,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-2.27397461,5.181670241,31.14106091,2.003396797,1.817142879,3.998,-0.492264452,5.309029403,-2.175753924,2.148547485,0.222546264,0.118880141,5.803688114,1.428571429,10.05318896,4.899909731,0,0.749714219,0.97278492,0.957377593,8.257913879,0.368421053,0.749714219,16.4775882,2.657402481,0.725864839,42.76997156,5.237059778,18.98597962,65.7242066,0,56.31204388,6.544756406,11.12690298,4.736862954,0,0,38.41148464,5.803688114,0,0,73.34468775,26.24115118,6.420821623,0,12.3563938,0,0,0,0,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-2.21581867,3.116804193,13.14091205,2.042720589,2.464953756,2.558,-0.409697068,5.896103239,-2.058962003,2.244264845,0.20328045,0.411859733,11.09156226,1.866666667,10.11255278,5.316788604,4.40541832,0.452450869,-0.452450869,0.576342593,0,0.083333333,-0.452450869,16.55005121,0,0.769567031,11.45259128,1.908303217,13.38385275,42.46456948,5.749511833,36.39820241,12.4338962,7.047671983,4.736862954,0,0,10.77244843,5.126759259,1.535182351,36.39820241,5.316788604,7.047671983,0,16.8656885,5.749511833,6.066367068,0,0,0,4.794537184,5.749511833,0,4.794537184,0,6.093240071,0,5.749511833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.05664433,3.11148105,12.57618725,2.045926711,2.481072534,2.2257,-0.462097286,5.89215297,-2.029893851,2.065576498,0.049956691,0.337619818,11.36775605,2,10.18679233,0,0,0.279212963,1.926319733,-0.279212963,2.538454304,0.363636364,-0.279212963,16.53266288,6.695816005,0.452921348,30.6862899,3.088362668,6.72227466,29.82891977,17.85771973,13.34455882,5.687386275,0,10.47053043,5.969305288,12.17033346,12.84164325,5.028592215,0,0,6.9237372,12.34054944,4.736862954,11.65669156,0,24.26546827,0,0,0,4.794537184,0,0,5.687386275,0,5.969305288,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-1.864515452,3.589273437,5.106527395,1.993500275,2.561779869,3.43332,-0.507665695,5.352982784,-2.039699338,2.199113213,0.465796578,0.11852668,9.590679327,2,10.04662506,0,9.590679327,0.454725057,4.645847191,0.454725057,4.185061072,0.5,0.454725057,16.2553702,2.204436597,0.700181468,36.9586505,3.095106221,5.919250756,29.32600419,5.749511833,31.89811458,0,19.26246487,0,0,0,17.54772461,0,0,19.05647134,12.99010427,0,6.420821623,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.125829106,3.341840195,23.77067325,2.233931138,2.333386224,2.7345,-0.405847065,8.541468444,-2.113624669,2.593240845,0.294910538,0.42147116,11.87839653,2.210526316,10.44610273,9.551078169,0.361581278,0.027205845,1.395086294,-0.587587868,-3.268163628,0.333333333,-3.268163628,35.49569215,0.586501953,0.781699886,11.3817248,3.036562671,1.484808516,27.83644396,10.66981053,11.60093989,26.48280572,31.04990537,25.06558515,11.45980853,10.8994217,11.3817248,27.61998677,2.538790251,0,4.983978521,14.21959508,19.489331,41.01048954,0,0,0,11.23019736,0,18.91066364,0,6.607170721,0,0,12.55369031,29.78029218,0,2,1,0,0,0,1,2,1,0,0,0,0,0,5.022633314,0,0,0,0,0,0,0,0,0,1
-1.833400514,3.805946753,0,1.968553929,2.474936442,3.5752,-0.398710878,5.986017453,-2.02324305,2.235739638,1.740765059,0.031992971,5.767941547,1.2,10.03396205,0,4.974047619,0.817389928,0,0,0,0,0.817389928,14.53530158,6.585331475,0.428358532,45.81036513,1.327561483,18.77395424,54.59730362,0,30.33183534,5.687386275,21.54489686,5.733667477,0,0,5.687386275,0,0,12.13273414,42.46456948,5.733667477,0,27.23228313,0,0,0,0,0,0,0,0,5.687386275,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-2.642451317,4.248355149,29.79305568,2.521920531,2.582730701,1.0426,-0.276350718,6.221860824,-2.369821417,2.322369389,-0.144248638,0.330037312,12.34384637,1.777777778,9.746957177,10.21669833,2.227009637,0.304861111,0.304861111,-1.033101852,1.758051776,0.307692308,-1.301666667,16.20348929,-0.695787037,0.792834246,11.98427311,1.509874018,8.125297777,35.89528683,11.98427311,37.25557254,7.047671983,7.047671983,0,0,0,4.899909731,0,1.372476852,6.066367068,5.316788604,7.047671983,15.00406484,17.84547397,0,31.18920547,0,5.414990469,0,4.794537184,0,0,4.794537184,1,6.031114512,0,0,0,0,0,5.907179729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.066272073,4.047530024,11.07583268,2.134550046,2.200423047,3.667,-0.480788489,5.752065391,-2.095751811,2.247182193,-0.137860533,0.310187723,10.92852627,1.722222222,10.01429242,0,8.975240233,0.537663559,0,0.000567156,1.656710128,0.133333333,-0.840869342,16.48062913,0.732343632,0.889352701,36.75265697,2.884400116,16.55063563,60.16075511,5.749511833,30.33183534,0,0,9.843390349,0,5.917906046,11.31296332,5.655976946,0,36.39820241,0,0,4.794537184,5.969305288,11.49902367,25.12283841,0,0,0,0,11.49902367,0,0,0,5.969305288,0,11.49902367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.356328472,5.088989772,12.50431097,2.331300402,1.979721827,2.4668,-0.369493623,5.982053899,-2.260053202,2.386582754,0.767991247,0.196069849,6.106708239,1.736842105,9.972775639,0,0,0.249861111,0.964907407,0.633475057,0.747203326,0.1875,0.249861111,15.32777217,11.35226379,0.778951952,29.17754317,1.477208353,17.34665816,65.22129102,5.959554569,42.46456948,5.687386275,22.37774075,5.733667477,6.041840829,12.58659724,12.96557803,0,0,0,58.42325101,11.44466614,6.420821623,11.64694084,0,0,10.72607221,5.959554569,0,0,0,0,5.687386275,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-2.483696979,7.578825859,48.84768671,2.467077797,2.133648442,3.4841,-0.457287027,5.811921201,-2.370996493,2.398696768,-0.905795572,0.342846372,12.94803855,1.76,9.731120497,0,11.44006976,0.060765044,5.052654225,-0.542842708,7.410440704,0.666666667,-1.524294926,16.54983459,-0.862133278,0.577785922,32.25256914,4.616750463,9.334190782,35.89528683,12.17033346,49.59430021,5.917906046,6.420821623,4.736862954,5.917906046,20.13718479,49.80058657,6.471204491,2.165044142,30.33183534,20.89514638,33.28882316,15.13245095,5.969305288,13.15163837,0,5.917906046,5.601050811,1,4.794537184,0,0,0,1,5.969305288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.875756988,2.007711671,5.106527395,1.950140222,3.247834734,1.28282,-0.505785283,5.562106264,-1.988901989,2.211252757,0.477407313,0.138233044,8.975092593,2.111111111,10.17598168,0,8.975092593,0.162037037,0,0.162037037,1.856203704,0.142857143,0.162037037,16.25597342,6.813796296,0.402975281,18.55355576,0.964056308,5.19287037,23.7625527,5.687386275,12.13273414,0,0,10.84019487,5.749511833,5.687386275,5.563451492,0,0,12.99010427,0,5.733667477,0,5.687386275,5.749511833,12.13273414,0,0,0,0,5.749511833,0,5.687386275,0,0,0,5.749511833,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-2.506911843,8.501312884,16.67301729,2.591473051,1.732130734,3.9731,-0.504377285,5.947052831,-2.563964481,2.642656139,-0.13252434,0.19660395,12.36841771,1.636363636,9.471104152,0,10.28450989,0.01996268,7.125362471,2.140819148,4.458364171,0.789473684,-0.09198893,16.27323543,0.913906289,0.736267648,67.26674288,1.628499882,0,11.3322694,29.95778471,13.8474744,18.25663372,0,0,22.37239076,0,50.51885589,0,0,0,13.8474744,0,9.589074368,11.56648989,5.783244946,0,28.58369908,11.54240982,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1
-2.125974386,5.425170546,9.551078169,2.180209866,1.857108341,6.4548,-0.366810429,6.357617146,-2.208034765,2.321252051,0.028103444,0.102253403,6.367262412,1.76,10.09459716,9.551078169,2.2493683,0.260739875,4.988750525,0,0.805803414,0.166666667,-0.313605442,35.49902119,1.578234372,0.461690621,24.26546827,4.688934853,10.71519185,86.33664587,26.63528966,58.5364937,43.61112338,0,51.14062251,12.71084835,19.47895845,11.12690298,8.045336199,0,16.83031029,4.983978521,0,17.88850132,46.40375956,6.103966388,42.85599899,0,0,0,4.983978521,0,24.83203872,0,0,0,46.40375956,0,2,0,0,0,0,0,2,4,0,0,0,0,0,20.09053325,0,0,0,0,1,0,0,0,0,0
-2.33167378,6.416906555,40.50256349,2.334300066,2.106593163,3.1686,-0.339020348,7.915293527,-2.346859363,2.434499685,0.342427411,0.210208155,12.86967789,1.434782609,10.09758916,4.899909731,0,0.398845427,0,0.409181784,3.920280612,0.333333333,-3.445212808,32.22791779,1.549640967,0.863261019,44.27871829,2.863094788,14.54180036,48.53093655,15.708873,31.18920547,13.08951281,0,0,0,21.1657395,24.46428536,25.73935579,0.664024825,24.26546827,30.81890063,32.08476651,9.837253136,21.21202569,0,24.26546827,5.917906046,0,0,8.417796984,0,0,11.37477255,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
-2.025658612,5.887577163,12.57618725,2.0774604,2.016364995,6.0786,-0.465969208,14.11193147,-2.130992514,2.257910801,-0.142743033,0.305267426,11.19257053,1.727272727,9.945298491,0,0,0.047417728,9.067279879,0.602502733,4.68409266,0.631578947,-0.047417728,126.9127044,1.483830135,0.248359809,59.90397568,8.15793668,8.684121535,33.39910204,18.94560963,57.22694652,9.991003894,41.23774188,4.736862954,5.969305288,6.606881965,12.84164325,6.306517553,0,6.9237372,53.7800761,6.606881965,9.531400138,28.56017592,0,0,0,0,0,0,0,2.432418306,0,0,5.969305288,22.59087063,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1
-2.169864335,2.84785521,11.14836822,1.959271817,2.661217067,1.2819,-0.507966645,5.257160625,-2.034506701,2.09829563,0.474716009,0.115094856,8.959543651,1.909090909,10.08531355,0,8.959543651,0.180132275,0.861388889,0.30409675,1.965136054,0.333333333,0.180132275,16.25463388,6.764609788,0.668495914,31.04074445,2.596795782,7.311891534,29.82891977,5.749511833,12.13273414,6.041840829,0,10.84019487,6.041840829,0,11.98427311,0,0,19.05647134,0,0,6.420821623,0,5.749511833,12.13273414,5.733667477,0,0,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.701264682,9.819334571,51.20500054,2.759693714,1.870214328,3.0902,-0.389712382,6.285615027,-2.625840365,2.704712216,-0.222209661,0.179347871,16.88904957,1.965517241,9.440505071,0,22.54696308,0.059763689,0.673670163,-3.236931906,4.943210681,0.727272727,-2.21053347,35.49566398,-6.542717852,0.662679762,55.7471589,2.258163534,0,23.80116485,6.420821623,19.92349451,16.74788698,19.07577741,11.60093989,24.29475122,11.98396983,6.076020107,32.13803672,0,0,0,5.880003445,9.589074368,23.16742978,11.77272621,13.8474744,28.58369908,17.23524971,2,8.780830095,0,5.776790563,8.780830095,3,0,11.60093989,0,0,0,11.60093989,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
-2.420527671,7.11493514,29.90105741,2.204905278,1.876651522,3.472,-0.490547849,5.362789792,-2.232442982,2.380234304,0.09934904,0.122406015,10.04255433,1.904761905,9.966857223,5.316788604,13.34017802,0.016601764,4.66475425,1.574307104,7.170459882,0.666666667,-0.485315571,16.48971995,1.327694884,0.842985388,51.16057945,5.327665665,8.286046903,29.82891977,19.06954442,31.04074445,12.08368166,31.24673798,4.736862954,5.538925252,0,5.749511833,5.886558957,0,12.13273414,38.22073434,13.15163837,0,0,18.46036019,0,0,0,1,0,5.749511833,0,0,1,0,0,5.749511833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.269503943,4.278751746,35.92535238,2.050526411,2.554182686,3.3779,-0.481230252,6.182858987,-2.225519211,2.163922582,-0.136609589,0.302851495,10.44511497,1.684210526,10.07790408,0,8.594839721,0.214655056,1.672340206,0.389936487,1.540945312,0.5,-0.743499798,35.49675322,2.254612518,0.711060778,30.53782887,6.168099315,8.142549446,29.82891977,18.18082851,12.13273414,36.9577276,0,28.30840718,6.420821623,0,30.7611722,0,0,24.26546827,4.899909731,29.74942943,11.21535881,34.85857134,0,0,0,0,0,0,0,11.54197398,5.687386275,0,5.969305288,23.20187978,0,0,0,23.20187978,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.184129051,6.862731564,39.28006519,2.386092366,2.47720805,3.2511,-0.481230254,5.844157889,-2.163384319,2.330449566,-0.136656579,0.302851114,12.09190337,2.04,9.897823854,0,28.68136055,0.053526621,12.09075069,-1.259437352,2.11359641,0.7,-0.800751278,16.36528494,0,0.370103471,25.68328649,8.453346554,0,24.30408043,25.68328649,50.4902825,24.67745534,0,5.106527395,30.46070028,12.20793278,19.26246487,0,0,12.15204021,6.9237372,0,9.589074368,11.75255023,5.783244946,12.15204021,11.83581209,0,2,0,0,0,0,1,5.969305288,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,1
-1.94103353,2.941575529,31.51241345,2.233794738,4.359571541,5.0053,-0.321948946,8.757938986,-2.225664132,2.673823029,0.280236865,0.247642487,5.554592467,0.947368421,10.90605421,0,0.661265432,0.555580515,0,0,9.883183159,1,-2.253749764,32.94749649,-4.507499528,0.343473898,51.30866098,9.456846706,0,0,31.51241345,22.76344959,0,22.76344959,41.70870082,0,31.51241345,0,22.21836987,0,27.6949488,0,31.51241345,41.70870082,57.76423697,0,0,0,0,0,0,0,13.85579218,0,0,0,34.15052479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.398920196,4.900328495,19.43150411,2.425806887,2.229556596,0.9242,-0.363115257,7.888828299,-2.24659003,2.361603223,0.047440916,0.253985368,11.96310636,1.863636364,9.944949788,5.316788604,18.35008703,0.062538318,0,-0.453513322,0,0.071428571,-4.058960157,35.49569362,-1.030959152,0.756039544,18.19910121,2.186719505,10.37609819,64.17755727,11.12690298,35.86640816,16.69035448,12.13273414,16.73991363,15.48156828,5.022633314,6.066367068,23.11885897,-4.058960157,0,5.316788604,0,15.74827675,27.53141077,4.895483476,24.26546827,5.138973738,5.724985594,1,13.55677072,0,5.833687852,0,0,0,11.60093989,0,0,0,0,5.907179729,0,1,0,1,0,0,0,0,0,5.022633314,0,0,0,0,0,0,0,0,0,0
-2.598648096,4.611681051,41.32408174,2.508456349,1.833638907,1.5602,-0.358952276,7.995424132,-2.502660721,2.458568484,-0.132886497,0.100879879,6.144953704,2.153846154,9.761221674,4.899909731,0,0.250578704,2.736666667,2.087916667,6.02349537,1,0.250578704,32.16666671,0.681643519,0.58728208,38.7727993,1.242760723,0,0,5.435998372,0,12.29761001,38.22876607,4.736862954,5.601050811,5.601050811,5.917906046,6.144953704,0,11.76188495,11.82364693,25.38712282,4.736862954,11.76188495,5.435998372,0,5.917906046,0,0,0,0,1.99337963,0,4,0,11.76188495,0,0,0,11.76188495,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.419496734,2.773681306,45.76817288,2.308236075,4.829574306,-1.4432,-0.311468783,4.666150953,-2.210110311,2.075249874,-0.817923129,0.29441886,10.14057965,0.95,10.21224288,0,34.59478253,1.145276833,-3.998611111,0,-2.290553666,1,-1.999305556,16.99861634,0,0.316704207,0,7.974513354,0,40.45727308,0,0,0,0,0,0,0,0,0,0,0,19.35035433,13.21376393,19.35035433,0,13.21376393,0,0,12.20793278,0,0,0,0,0,0,0,0,0,0,0,40.45727308,20.34647617,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.003690002,4.699329721,11.71340936,2.092428471,2.595313981,4.27656,-0.507392097,5.506857587,-2.136757068,2.315018312,0.301717812,0.122492393,9.797580058,1.764705882,10.03966007,0,9.797580058,0.389660171,4.851464412,1.301047643,8.810901368,0.6,0.389660171,16.47735301,2.855377693,0.747065435,49.94875477,3.653522432,1.928062878,22.75672154,5.749511833,26.18620207,0,19.26246487,4.736862954,0,6.606881965,35.4675699,5.788899282,0,26.83757867,6.9237372,6.606881965,0,0,11.49902367,0,0,0,0,0,11.49902367,0,0,0,0,0,11.49902367,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.098474774,2.525287356,12.57618725,2.166204858,2.67916949,2.6857,-0.46489848,9.092034701,-2.077295307,2.228949827,-0.141900589,0.323763598,11.27437878,2.076923077,10.14935924,0,0,0.241944444,0,-0.241944444,2.2047423,0.3,-0.353101852,79.91873332,0.917546296,0.602212331,12.48718869,2.84499816,9.46496575,35.89528683,6.606881965,46.26177924,0,0,4.736862954,10.79647936,6.606881965,5.563451492,4.872255763,0,30.33183534,15.9299439,6.606881965,9.531400138,21.89924919,4.82717407,6.9237372,0,0,0,0,0,3.277824074,0,0,5.969305288,15.9299439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2.330199659,9.09313162,83.60176659,2.448323338,1.425118142,2.0137,-0.393980047,7.986692621,-2.168458656,2.437104881,-0.062917736,0.191208264,13.70752086,2,10.11350636,24.96182688,42.54107544,0.002905807,-1.042454499,-0.471934969,1.909690041,0.565217391,-1.154724744,32.1665554,1.528992383,0.231040782,30.53782887,4.896189164,3.264159871,35.39699438,27.70162869,29.96537431,24.1334221,22.51005495,9.843390349,31.59433243,25.35957115,24.66086392,34.02188438,0,0,32.52054975,24.28340614,4.736862954,28.74362567,12.20793278,6.066367068,0,33.77261888,3,23.43059007,0,1.47857311,14.59869287,2,0,11.76188495,0,5,0,5.098681808,0,0,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
-2.172313048,3.597246529,30.00880694,2.109034377,2.384384199,0.18302,-0.268042516,5.554421669,-2.027987678,2.090288714,0.881498814,0.268596921,12.18037037,2.294117647,10.24058631,30.00880694,13.28564673,0.208240741,3.135684051,0.248524187,1.898608277,0.1,-0.208240741,16.13972884,1.676811933,0.641506268,23.76694086,1.397739276,3.695650746,40.44367685,11.21062871,6.066367068,12.39368714,10.59753818,0,11.38367139,0,5.563451492,1.473240741,0,12.99010427,25.60811233,0,0,5.647177221,11.21062871,12.26321064,0,0,0,4.983978521,11.38785599,0,0,0,0,0,0,6,1,10.19736362,5.559266895,5.213385096,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.168341271,3.558711943,23.72455548,2.055006891,2.512025761,1.7947,-0.493887434,5.904911997,-2.0752343,2.152749739,-0.117311194,0.226463286,11.33115449,2.0625,10.22547261,0,11.7221277,0.104376417,-0.518125488,0.57887511,4.114904446,0.416666667,-0.622501905,16.47606245,0.702873205,0.799765356,38.11294267,4.314605706,7.123852986,24.26546827,12.29426824,0,5.687386275,0,9.843390349,12.32800135,19.13166998,5.749511833,5.277670882,0,6.9237372,5.316788604,11.92367057,4.794537184,11.594566,5.749511833,31.18920547,0,0,1,0,5.749511833,0,5.687386275,0,0,0,5.749511833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.481339611,2.856131985,70.14781288,2.287398251,3.991684655,-3.3583,-0.393579135,4.806398126,-2.247776631,2.035195976,-0.113221,0.110537238,9.207731481,1.461538462,10.0353981,5.316788604,47.47525101,0.093626228,-5.647540627,0,-0.568575916,1,-1.547824074,16.38793009,0,0.263799506,7.047671983,3.9880347,0,0,0,0,6.544756406,0,20.42610958,6.544756406,12.71084835,0,0,1.574198869,0,5.316788604,20.19931035,0,0,18.31189916,7.047671983,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.367887998,7.152408396,61.43257943,2.135332605,1.507873957,4.2756,-0.492785963,6.305763332,-2.259495003,2.347641579,0.035732693,0.162432985,13.46824402,2,10.16603138,14.86786677,3.965652337,0.036408571,2.350959874,1.311179474,5.004639049,0.363636364,-0.47475551,35.49569229,1.31798416,0.517854528,30.6862899,5.330841061,8.089993047,47.49900957,35.1278554,11.60093989,36.77424678,18.46005421,25.81152875,5.022633314,37.46977747,44.65507898,30.37368719,1.599825083,12.13273414,20.18465538,51.88150126,4.736862954,34.00911387,17.96240369,13.17616461,0,11.49902367,0,14.35837209,11.49902367,5.895463516,15.8956641,1,0,11.60093989,11.49902367,2,0,0,0,0,1,3,2,0,0,1,2,0,5.022633314,0,0,0,0,0,0,0,0,0,1
